ticker,model,pred,real,timestamp,pred_delta,real_delta,pred_inc,real_inc,direction,Predicted,is_earnings_day,is_macro_day,MAE,MSE,RMSE,MAPE,R2,EVS,residual
JNJ,_NaiveModel,234.5399932861328,234.17999267578125,2026-04-17 00:00:00,0.0,-0.3600006103515625,0.0,-0.0015349220630034,False,2026-04-17,False,False,0.36,0.1296,0.36,0.0015,,1.0,0.3600006103515625
JPM,_NaiveModel,309.95001220703125,310.2900085449219,2026-04-17 00:00:00,0.0,0.339996337890625,0.0,0.0010969392627851,False,2026-04-17,False,False,0.34,0.1156,0.34,0.0011,,1.0,-0.339996337890625
LLY,_NaiveModel,903.989990234375,927.030029296875,2026-04-17 00:00:00,0.0,23.0400390625,0.0,0.0254870510861812,False,2026-04-17,False,False,23.04,530.8434,23.04,0.0249,,1.0,-23.0400390625
LMT,_NaiveModel,607.489990234375,592.1900024414062,2026-04-17 00:00:00,0.0,-15.29998779296875,0.0,-0.0251855800736171,False,2026-04-17,False,False,15.3,234.0896,15.3,0.0258,,1.0,15.29998779296875
MA,_NaiveModel,518.5399780273438,521.2999877929688,2026-04-17 00:00:00,0.0,2.760009765625,0.0,0.0053226556920929,False,2026-04-17,False,False,2.76,7.6177,2.76,0.0053,,1.0,-2.760009765625
MCD,_NaiveModel,306.9599914550781,311.3599853515625,2026-04-17 00:00:00,0.0,4.399993896484375,0.0,0.0143340957094347,False,2026-04-17,False,False,4.4,19.3599,4.4,0.0141,,1.0,-4.399993896484375
META,_NaiveModel,676.8699951171875,688.5499877929688,2026-04-17 00:00:00,0.0,11.67999267578125,0.0,0.0172558877776212,False,2026-04-17,False,False,11.68,136.4222,11.68,0.017,,1.0,-11.67999267578125
MRK,_NaiveModel,115.45999908447266,119.06999969482422,2026-04-17 00:00:00,0.0,3.6100006103515625,0.0,0.0312662449244471,False,2026-04-17,False,False,3.61,13.0321,3.61,0.0303,,1.0,-3.6100006103515625
MSFT,_NaiveModel,420.260009765625,422.7900085449219,2026-04-17 00:00:00,0.0,2.529998779296875,0.0,0.0060200797613549,False,2026-04-17,False,False,2.53,6.4009,2.53,0.006,,1.0,-2.529998779296875
NEE,_NaiveModel,91.83000183105467,91.9800033569336,2026-04-17 00:00:00,0.0,0.1500015258789204,0.0,0.0016334697036692,False,2026-04-17,False,False,0.15,0.0225,0.15,0.0016,,1.0,-0.15000152587892046
NVDA,_NaiveModel,198.3500061035156,201.67999267578125,2026-04-17 00:00:00,0.0,3.3299865722656534,0.0,0.0167884369538551,False,2026-04-17,False,False,3.33,11.0888,3.33,0.0165,,1.0,-3.3299865722656534
ORCL,_NaiveModel,178.33999633789062,175.05999755859375,2026-04-17 00:00:00,0.0,-3.279998779296875,0.0,-0.0183918293520789,False,2026-04-17,False,False,3.28,10.7584,3.28,0.0187,,1.0,3.279998779296875
PG,_NaiveModel,143.11000061035156,146.92999267578125,2026-04-17 00:00:00,0.0,3.819992065429688,0.0,0.0266926982680298,False,2026-04-17,False,False,3.82,14.5923,3.82,0.026,,1.0,-3.8199920654296875
PLTR,_NaiveModel,142.75999450683594,146.38999938964844,2026-04-17 00:00:00,0.0,3.6300048828125,0.0,0.0254273257389252,False,2026-04-17,False,False,3.63,13.1769,3.63,0.0248,,1.0,-3.6300048828125
TSLA,_NaiveModel,388.8999938964844,400.6199951171875,2026-04-17 00:00:00,0.0,11.720001220703123,0.0,0.0301362854323487,False,2026-04-17,False,False,11.72,137.3584,11.72,0.0293,,1.0,-11.720001220703125
TSM,_NaiveModel,363.3500061035156,370.5,2026-04-17 00:00:00,0.0,7.149993896484375,0.0,0.0196779792937375,False,2026-04-17,False,False,7.15,51.1224,7.15,0.0193,,1.0,-7.149993896484375
UNH,_NaiveModel,316.3999938964844,324.6300048828125,2026-04-17 00:00:00,0.0,8.230010986328125,0.0,0.0260114132272098,False,2026-04-17,False,False,8.23,67.7331,8.23,0.0254,,1.0,-8.230010986328125
V,_NaiveModel,315.1000061035156,317.0199890136719,2026-04-17 00:00:00,0.0,1.91998291015625,0.0,0.0060932493588257,False,2026-04-17,False,False,1.92,3.6863,1.92,0.0061,,1.0,-1.91998291015625
WMT,_NaiveModel,124.81999969482422,127.5,2026-04-17 00:00:00,0.0,2.680000305175781,0.0,0.0214709206195175,False,2026-04-17,False,False,2.68,7.1824,2.68,0.021,,1.0,-2.6800003051757812
XOM,_NaiveModel,151.97999572753906,146.44000244140625,2026-04-17 00:00:00,0.0,-5.5399932861328125,0.0,-0.0364521216072712,False,2026-04-17,False,False,5.54,30.6915,5.54,0.0378,,1.0,5.5399932861328125
AAPL,_NaiveModel,266.42999267578125,263.3999938964844,2026-04-16 00:00:00,0.0,-3.029998779296875,0.0,-0.011372588907376,False,2026-04-16,False,False,3.03,9.1809,3.03,0.0115,,1.0,3.029998779296875
AMD,_NaiveModel,258.1199951171875,278.260009765625,2026-04-16 00:00:00,0.0,20.1400146484375,0.0,0.0780257826957336,False,2026-04-16,False,False,20.14,405.6202,20.14,0.0724,,1.0,-20.1400146484375
AMZN,_NaiveModel,248.5,249.6999969482422,2026-04-16 00:00:00,0.0,1.1999969482421875,0.0,0.0048289615623428,False,2026-04-16,False,False,1.2,1.44,1.2,0.0048,,1.0,-1.1999969482421875
ASML,_NaiveModel,1481.77001953125,1410.8299560546875,2026-04-16 00:00:00,0.0,-70.9400634765625,0.0,-0.0478752185167061,False,2026-04-16,False,False,70.9401,5032.4926,70.9401,0.0503,,1.0,70.9400634765625
AVGO,_NaiveModel,396.7200012207031,398.4700012207031,2026-04-16 00:00:00,0.0,1.75,0.0,0.0044111715936057,False,2026-04-16,False,False,1.75,3.0625,1.75,0.0044,,1.0,-1.75
BRK-B,_NaiveModel,474.0899963378906,475.1199951171875,2026-04-16 00:00:00,0.0,1.029998779296875,0.0,0.0021725807067288,False,2026-04-16,False,False,1.03,1.0609,1.03,0.0022,,1.0,-1.029998779296875
CAT,_NaiveModel,770.1699829101562,772.6599731445312,2026-04-16 00:00:00,0.0,2.489990234375,0.0,0.0032330398348769,False,2026-04-16,False,False,2.49,6.2001,2.49,0.0032,,1.0,-2.489990234375
COST,_NaiveModel,984.75,987.2100219726562,2026-04-16 00:00:00,0.0,2.46002197265625,0.0,0.0024981182763709,False,2026-04-16,False,False,2.46,6.0517,2.46,0.0025,,1.0,-2.46002197265625
CRM,_NaiveModel,177.60000610351562,181.22000122070312,2026-04-16 00:00:00,0.0,3.6199951171875,0.0,0.0203828546890789,False,2026-04-16,False,False,3.62,13.1044,3.62,0.02,,1.0,-3.6199951171875
GOOGL,_NaiveModel,337.1199951171875,336.0199890136719,2026-04-16 00:00:00,0.0,-1.100006103515625,0.0,-0.0032629512323445,False,2026-04-16,False,False,1.1,1.21,1.1,0.0033,,1.0,1.100006103515625
JNJ,_NaiveModel,238.6699981689453,234.5399932861328,2026-04-16 00:00:00,0.0,-4.1300048828125,0.0,-0.0173042481857691,False,2026-04-16,False,False,4.13,17.0569,4.13,0.0176,,1.0,4.1300048828125
JPM,_NaiveModel,305.92999267578125,309.95001220703125,2026-04-16 00:00:00,0.0,4.02001953125,0.0,0.013140325000793,False,2026-04-16,False,False,4.02,16.1606,4.02,0.013,,1.0,-4.02001953125
LLY,_NaiveModel,905.030029296875,903.989990234375,2026-04-16 00:00:00,0.0,-1.0400390625,0.0,-0.0011491763022581,False,2026-04-16,False,False,1.04,1.0817,1.04,0.0012,,1.0,1.0400390625
LMT,_NaiveModel,611.0999755859375,607.489990234375,2026-04-16 00:00:00,0.0,-3.6099853515625,0.0,-0.0059073563995828,False,2026-04-16,False,False,3.61,13.032,3.61,0.0059,,1.0,3.6099853515625
MA,_NaiveModel,519.9600219726562,518.5399780273438,2026-04-16 00:00:00,0.0,-1.4200439453125,0.0,-0.0027310637074078,False,2026-04-16,False,False,1.42,2.0165,1.42,0.0027,,1.0,1.4200439453125
MCD,_NaiveModel,306.260009765625,306.9599914550781,2026-04-16 00:00:00,0.0,0.699981689453125,0.0,0.0022855797921145,False,2026-04-16,False,False,0.7,0.49,0.7,0.0023,,1.0,-0.699981689453125
META,_NaiveModel,671.5800170898438,676.8699951171875,2026-04-16 00:00:00,0.0,5.28997802734375,0.0,0.0078769139830377,False,2026-04-16,False,False,5.29,27.9839,5.29,0.0078,,1.0,-5.28997802734375
MRK,_NaiveModel,117.9000015258789,115.45999908447266,2026-04-16 00:00:00,0.0,-2.44000244140625,0.0,-0.0206955251045579,False,2026-04-16,False,False,2.44,5.9536,2.44,0.0211,,1.0,2.44000244140625
MSFT,_NaiveModel,411.2200012207031,420.260009765625,2026-04-16 00:00:00,0.0,9.040008544921877,0.0,0.0219833872819577,False,2026-04-16,False,False,9.04,81.7218,9.04,0.0215,,1.0,-9.040008544921875
NEE,_NaiveModel,91.23999786376952,91.83000183105467,2026-04-16 00:00:00,0.0,0.5900039672851562,0.0,0.0064665057113009,False,2026-04-16,False,False,0.59,0.3481,0.59,0.0064,,1.0,-0.5900039672851562
NVDA,_NaiveModel,198.8699951171875,198.3500061035156,2026-04-16 00:00:00,0.0,-0.5199890136719034,0.0,-0.0026147182905369,False,2026-04-16,False,False,0.52,0.2704,0.52,0.0026,,1.0,0.5199890136719034
ORCL,_NaiveModel,169.80999755859375,178.33999633789062,2026-04-16 00:00:00,0.0,8.529998779296875,0.0,0.05023260645389,False,2026-04-16,False,False,8.53,72.7609,8.53,0.0478,,1.0,-8.529998779296875
PG,_NaiveModel,143.3800048828125,143.11000061035156,2026-04-16 00:00:00,0.0,-0.2700042724609375,0.0,-0.0018831375593941,False,2026-04-16,False,False,0.27,0.0729,0.27,0.0019,,1.0,0.2700042724609375
PLTR,_NaiveModel,142.14999389648438,142.75999450683594,2026-04-16 00:00:00,0.0,0.6100006103515625,0.0,0.0042912461241171,False,2026-04-16,False,False,0.61,0.3721,0.61,0.0043,,1.0,-0.6100006103515625
TSLA,_NaiveModel,391.9500122070313,388.8999938964844,2026-04-16 00:00:00,0.0,-3.050018310546932,0.0,-0.0077816512707132,False,2026-04-16,False,False,3.05,9.3026,3.05,0.0078,,1.0,3.050018310546932
TSM,_NaiveModel,375.1000061035156,363.3500061035156,2026-04-16 00:00:00,0.0,-11.75,0.0,-0.0313249794956211,False,2026-04-16,False,False,11.75,138.0625,11.75,0.0323,,1.0,11.75
UNH,_NaiveModel,314.04998779296875,316.3999938964844,2026-04-16 00:00:00,0.0,2.350006103515625,0.0,0.0074829046166523,False,2026-04-16,False,False,2.35,5.5225,2.35,0.0074,,1.0,-2.350006103515625
V,_NaiveModel,315.9100036621094,315.1000061035156,2026-04-16 00:00:00,0.0,-0.80999755859375,0.0,-0.0025640136406066,False,2026-04-16,False,False,0.81,0.6561,0.81,0.0026,,1.0,0.80999755859375
WMT,_NaiveModel,124.76000213623048,124.81999969482422,2026-04-16 00:00:00,0.0,0.0599975585937357,0.0,0.0004809037958192,False,2026-04-16,False,False,0.06,0.0036,0.06,0.0005,,1.0,-0.05999755859373579
XOM,_NaiveModel,149.00999450683594,151.97999572753906,2026-04-16 00:00:00,0.0,2.970001220703125,0.0,0.0199315571450938,False,2026-04-16,False,False,2.97,8.8209,2.97,0.0195,,1.0,-2.970001220703125
AAPL,_NaiveModel,258.8299865722656,266.42999267578125,2026-04-15 00:00:00,0.0,7.600006103515625,0.0,0.0293629273955616,False,2026-04-15,False,False,7.6,57.7601,7.6,0.0285,,1.0,-7.600006103515625
AMD,_NaiveModel,255.07000732421875,258.1199951171875,2026-04-15 00:00:00,0.0,3.04998779296875,0.0,0.0119574536613076,False,2026-04-15,False,False,3.05,9.3024,3.05,0.0118,,1.0,-3.04998779296875
AMZN,_NaiveModel,249.0200042724609,248.5,2026-04-15 00:00:00,0.0,-0.5200042724609091,0.0,-0.0020882028091685,False,2026-04-15,False,False,0.52,0.2704,0.52,0.0021,,1.0,0.5200042724609091
ASML,_NaiveModel,1518.300048828125,1481.77001953125,2026-04-15 00:00:00,0.0,-36.530029296875,0.0,-0.0240598222499367,False,2026-04-15,False,False,36.53,1334.443,36.53,0.0247,,1.0,36.530029296875
AVGO,_NaiveModel,380.7799987792969,396.7200012207031,2026-04-15 00:00:00,0.0,15.94000244140625,0.0,0.0418614488484338,False,2026-04-15,False,False,15.94,254.0837,15.94,0.0402,,1.0,-15.94000244140625
BRK-B,_NaiveModel,477.5400085449219,474.0899963378906,2026-04-15 00:00:00,0.0,-3.45001220703125,0.0,-0.0072245511272312,False,2026-04-15,False,False,3.45,11.9026,3.45,0.0073,,1.0,3.45001220703125
CAT,_NaiveModel,794.25,770.1699829101562,2026-04-15 00:00:00,0.0,-24.08001708984375,0.0,-0.0303179314949244,False,2026-04-15,False,False,24.08,579.8472,24.08,0.0313,,1.0,24.08001708984375
COST,_NaiveModel,974.7999877929688,984.75,2026-04-15 00:00:00,0.0,9.95001220703125,0.0,0.0102072346446771,False,2026-04-15,False,False,9.95,99.0027,9.95,0.0101,,1.0,-9.95001220703125
CRM,_NaiveModel,171.30999755859375,177.60000610351562,2026-04-15 00:00:00,0.0,6.290008544921875,0.0,0.036717113038137,False,2026-04-15,False,False,6.29,39.5642,6.29,0.0354,,1.0,-6.290008544921875
GOOGL,_NaiveModel,332.9100036621094,337.1199951171875,2026-04-15 00:00:00,0.0,4.209991455078125,0.0,0.0126460346903576,False,2026-04-15,False,False,4.21,17.724,4.21,0.0125,,1.0,-4.209991455078125
JNJ,_NaiveModel,240.1000061035156,238.6699981689453,2026-04-15 00:00:00,0.0,-1.430007934570284,0.0,-0.0059558846239835,False,2026-04-15,False,False,1.43,2.0449,1.43,0.006,,1.0,1.430007934570284
JPM,_NaiveModel,311.1199951171875,305.92999267578125,2026-04-15 00:00:00,0.0,-5.19000244140625,0.0,-0.0166816743470678,False,2026-04-15,False,False,5.19,26.9361,5.19,0.017,,1.0,5.19000244140625
LLY,_NaiveModel,922.5,905.030029296875,2026-04-15 00:00:00,0.0,-17.469970703125,0.0,-0.0189376376185636,False,2026-04-15,False,False,17.47,305.1999,17.47,0.0193,,1.0,17.469970703125
LMT,_NaiveModel,611.5800170898438,611.0999755859375,2026-04-15 00:00:00,0.0,-0.48004150390625,0.0,-0.0007849201911313,False,2026-04-15,False,False,0.48,0.2304,0.48,0.0008,,1.0,0.48004150390625
MA,_NaiveModel,513.1599731445312,519.9600219726562,2026-04-15 00:00:00,0.0,6.800048828125,0.0,0.0132513235326126,False,2026-04-15,False,False,6.8,46.2407,6.8,0.0131,,1.0,-6.800048828125
MCD,_NaiveModel,303.2200012207031,306.260009765625,2026-04-15 00:00:00,0.0,3.040008544921875,0.0,0.01002575203708,False,2026-04-15,False,False,3.04,9.2417,3.04,0.0099,,1.0,-3.040008544921875
META,_NaiveModel,662.489990234375,671.5800170898438,2026-04-15 00:00:00,0.0,9.09002685546875,0.0,0.0137210025652657,False,2026-04-15,False,False,9.09,82.6286,9.09,0.0135,,1.0,-9.09002685546875
MRK,_NaiveModel,119.95999908447266,117.9000015258789,2026-04-15 00:00:00,0.0,-2.05999755859375,0.0,-0.0171723705761547,False,2026-04-15,False,False,2.06,4.2436,2.06,0.0175,,1.0,2.05999755859375
MSFT,_NaiveModel,393.1099853515625,411.2200012207031,2026-04-15 00:00:00,0.0,18.110015869140625,0.0,0.0460685725216179,False,2026-04-15,False,False,18.11,327.9727,18.11,0.044,,1.0,-18.110015869140625
NEE,_NaiveModel,91.30999755859376,91.23999786376952,2026-04-15 00:00:00,0.0,-0.0699996948242471,0.0,-0.0007666158875902,False,2026-04-15,False,False,0.07,0.0049,0.07,0.0008,,1.0,0.06999969482424717
NVDA,_NaiveModel,196.509994506836,198.8699951171875,2026-04-15 00:00:00,2.8421709430404014e-14,2.360000610351534,1.446323862647877e-16,0.0120095703848255,True,2026-04-15,False,False,2.36,5.5696,2.36,0.0119,,1.0,-2.3600006103515057
ORCL,_NaiveModel,163.0,169.80999755859375,2026-04-15 00:00:00,0.0,6.80999755859375,0.0,0.041779126126342,False,2026-04-15,False,False,6.81,46.3761,6.81,0.0401,,1.0,-6.80999755859375
PG,_NaiveModel,144.3800048828125,143.3800048828125,2026-04-15 00:00:00,0.0,-1.0,0.0,-0.0069261668249122,False,2026-04-15,False,False,1.0,1.0,1.0,0.007,,1.0,1.0
PLTR,_NaiveModel,135.6999969482422,142.14999389648438,2026-04-15 00:00:00,0.0,6.449996948242188,0.0,0.0475312976661473,False,2026-04-15,False,False,6.45,41.6025,6.45,0.0454,,1.0,-6.4499969482421875
TSLA,_NaiveModel,364.2000122070313,391.9500122070313,2026-04-15 00:00:00,0.0,27.75,0.0,0.0761943961282059,False,2026-04-15,False,False,27.75,770.0625,27.75,0.0708,,1.0,-27.75
TSM,_NaiveModel,379.8900146484375,375.1000061035156,2026-04-15 00:00:00,0.0,-4.790008544921875,0.0,-0.0126089351133767,False,2026-04-15,False,False,4.79,22.9442,4.79,0.0128,,1.0,4.790008544921875
UNH,_NaiveModel,314.19000244140625,314.04998779296875,2026-04-15 00:00:00,0.0,-0.1400146484375,0.0,-0.0004456368673398,False,2026-04-15,False,False,0.14,0.0196,0.14,0.0004,,1.0,0.1400146484375
V,_NaiveModel,311.3699951171875,315.9100036621094,2026-04-15 00:00:00,0.0,4.540008544921875,0.0,0.0145807515692486,False,2026-04-15,False,False,4.54,20.6117,4.54,0.0144,,1.0,-4.540008544921875
WMT,_NaiveModel,125.0500030517578,124.76000213623048,2026-04-15 00:00:00,0.0,-0.2900009155273153,0.0,-0.002319079635746,False,2026-04-15,False,False,0.29,0.0841,0.29,0.0023,,1.0,0.29000091552731533
XOM,_NaiveModel,149.24000549316406,149.00999450683594,2026-04-15 00:00:00,0.0,-0.230010986328125,0.0,-0.0015412153434868,False,2026-04-15,False,False,0.23,0.0529,0.23,0.0015,,1.0,0.230010986328125
AAPL,_NaiveModel,259.20001220703125,258.8299865722656,2026-04-14 00:00:00,0.0,-0.370025634765625,0.0,-0.0014275679681298,False,2026-04-14,False,False,0.37,0.1369,0.37,0.0014,,1.0,0.370025634765625
AMD,_NaiveModel,246.8300018310547,255.07000732421875,2026-04-14 00:00:00,0.0,8.240005493164062,0.0,0.0333833222543344,False,2026-04-14,False,False,8.24,67.8977,8.24,0.0323,,1.0,-8.240005493164062
AMZN,_NaiveModel,239.88999938964844,249.0200042724609,2026-04-14 00:00:00,0.0,9.130004882812472,0.0,0.0380591308768265,False,2026-04-14,False,False,9.13,83.357,9.13,0.0367,,1.0,-9.130004882812472
ASML,_NaiveModel,1500.199951171875,1518.300048828125,2026-04-14 00:00:00,0.0,18.10009765625,0.0,0.0120651234804475,False,2026-04-14,False,False,18.1001,327.6135,18.1001,0.0119,,1.0,-18.10009765625
AVGO,_NaiveModel,379.75,380.7799987792969,2026-04-14 00:00:00,0.0,1.029998779296875,0.0,0.0027123075162524,False,2026-04-14,False,False,1.03,1.0609,1.03,0.0027,,1.0,-1.029998779296875
BRK-B,_NaiveModel,480.1900024414063,477.5400085449219,2026-04-14 00:00:00,0.0,-2.649993896484432,0.0,-0.005518636129472,False,2026-04-14,False,False,2.65,7.0225,2.65,0.0055,,1.0,2.649993896484432
CAT,_NaiveModel,791.72998046875,794.25,2026-04-14 00:00:00,0.0,2.52001953125,0.0,0.0031829280100748,False,2026-04-14,False,False,2.52,6.3505,2.52,0.0032,,1.0,-2.52001953125
COST,_NaiveModel,980.8499755859376,974.7999877929688,2026-04-14 00:00:00,0.0,-6.049987792968864,0.0,-0.0061681071963678,False,2026-04-14,False,False,6.05,36.6024,6.05,0.0062,,1.0,6.049987792968864
CRM,_NaiveModel,172.82000732421875,171.30999755859375,2026-04-14 00:00:00,0.0,-1.510009765625,0.0,-0.0087374707882759,False,2026-04-14,False,False,1.51,2.2801,1.51,0.0088,,1.0,1.510009765625
GOOGL,_NaiveModel,321.3099975585937,332.9100036621094,2026-04-14 00:00:00,0.0,11.600006103515682,0.0,0.0361022258618028,False,2026-04-14,False,False,11.6,134.5601,11.6,0.0348,,1.0,-11.600006103515682
JNJ,_NaiveModel,237.9600067138672,240.1000061035156,2026-04-14 00:00:00,0.0,2.139999389648409,0.0,0.008993105266725,False,2026-04-14,False,False,2.14,4.5796,2.14,0.0089,,1.0,-2.139999389648409
JPM,_NaiveModel,313.67999267578125,311.1199951171875,2026-04-14 00:00:00,0.0,-2.55999755859375,0.0,-0.0081611757790359,False,2026-04-14,False,False,2.56,6.5536,2.56,0.0082,,1.0,2.55999755859375
LLY,_NaiveModel,929.5499877929688,922.5,2026-04-14 00:00:00,0.0,-7.04998779296875,0.0,-0.0075843019585289,False,2026-04-14,False,False,7.05,49.7023,7.05,0.0076,,1.0,7.04998779296875
LMT,_NaiveModel,619.6900024414062,611.5800170898438,2026-04-14 00:00:00,0.0,-8.1099853515625,0.0,-0.0130871650657771,False,2026-04-14,False,False,8.11,65.7719,8.11,0.0133,,1.0,8.1099853515625
MA,_NaiveModel,508.5799865722656,513.1599731445312,2026-04-14 00:00:00,0.0,4.579986572265625,0.0,0.0090054400353696,False,2026-04-14,False,False,4.58,20.9763,4.58,0.0089,,1.0,-4.579986572265625
MCD,_NaiveModel,304.510009765625,303.2200012207031,2026-04-14 00:00:00,0.0,-1.290008544921875,0.0,-0.0042363420037153,False,2026-04-14,False,False,1.29,1.6641,1.29,0.0043,,1.0,1.290008544921875
META,_NaiveModel,634.530029296875,662.489990234375,2026-04-14 00:00:00,0.0,27.9599609375,0.0,0.0440640468481571,False,2026-04-14,False,False,27.96,781.7594,27.96,0.0422,,1.0,-27.9599609375
MRK,_NaiveModel,120.1500015258789,119.95999908447266,2026-04-14 00:00:00,0.0,-0.19000244140625,0.0,-0.0015813769371057,False,2026-04-14,False,False,0.19,0.0361,0.19,0.0016,,1.0,0.19000244140625
MSFT,_NaiveModel,384.3699951171875,393.1099853515625,2026-04-14 00:00:00,0.0,8.739990234375,0.0,0.0227384820495947,False,2026-04-14,False,False,8.74,76.3874,8.74,0.0222,,1.0,-8.739990234375
NEE,_NaiveModel,92.3000030517578,91.30999755859376,2026-04-14 00:00:00,0.0,-0.990005493164034,0.0,-0.0107259529840847,False,2026-04-14,False,False,0.99,0.9801,0.99,0.0108,,1.0,0.9900054931640341
NVDA,_NaiveModel,189.3099975585937,196.509994506836,2026-04-14 00:00:00,-2.8421709430404014e-14,7.199996948242244,-1.5013316674734594e-16,0.0380328405319098,False,2026-04-14,False,False,7.2,51.84,7.2,0.0366,,1.0,-7.199996948242301
ORCL,_NaiveModel,155.6199951171875,163.0,2026-04-14 00:00:00,0.0,7.3800048828125,0.0,0.0474232432487553,False,2026-04-14,False,False,7.38,54.4645,7.38,0.0453,,1.0,-7.3800048828125
PG,_NaiveModel,143.5800018310547,144.3800048828125,2026-04-14 00:00:00,0.0,0.8000030517578125,0.0,0.0055718278420078,False,2026-04-14,False,False,0.8,0.64,0.8,0.0055,,1.0,-0.8000030517578125
PLTR,_NaiveModel,132.3699951171875,135.6999969482422,2026-04-14 00:00:00,0.0,3.3300018310546875,0.0,0.0251567723342939,False,2026-04-14,False,False,3.33,11.0889,3.33,0.0245,,1.0,-3.3300018310546875
TSLA,_NaiveModel,352.4200134277344,364.2000122070313,2026-04-14 00:00:00,0.0,11.779998779296932,0.0,0.0334260210273571,False,2026-04-14,False,False,11.78,138.7684,11.78,0.0323,,1.0,-11.779998779296932
TSM,_NaiveModel,369.5700073242188,379.8900146484375,2026-04-14 00:00:00,0.0,10.320007324218691,0.0,0.0279243637732893,False,2026-04-14,False,False,10.32,106.5026,10.32,0.0272,,1.0,-10.320007324218693
UNH,_NaiveModel,313.0,314.19000244140625,2026-04-14 00:00:00,0.0,1.19000244140625,0.0,0.0038019247329273,False,2026-04-14,False,False,1.19,1.4161,1.19,0.0038,,1.0,-1.19000244140625
V,_NaiveModel,309.3900146484375,311.3699951171875,2026-04-14 00:00:00,0.0,1.97998046875,0.0,0.0063996262807636,False,2026-04-14,False,False,1.98,3.9203,1.98,0.0064,,1.0,-1.97998046875
WMT,_NaiveModel,124.56999969482422,125.0500030517578,2026-04-14 00:00:00,0.0,0.4800033569335795,0.0,0.0038532821554909,False,2026-04-14,False,False,0.48,0.2304,0.48,0.0038,,1.0,-0.48000335693357954
XOM,_NaiveModel,152.63999938964844,149.24000549316406,2026-04-14 00:00:00,0.0,-3.399993896484375,0.0,-0.0222745932264131,False,2026-04-14,False,False,3.4,11.56,3.4,0.0228,,1.0,3.399993896484375
AAPL,_NaiveModel,260.4800109863281,259.20001220703125,2026-04-13 00:00:00,0.0,-1.279998779296875,0.0,-0.0049140000203856,False,2026-04-13,False,False,1.28,1.6384,1.28,0.0049,,1.0,1.279998779296875
AMD,_NaiveModel,245.0399932861328,246.8300018310547,2026-04-13 00:00:00,0.0,1.790008544921875,0.0,0.0073049648790664,False,2026-04-13,False,False,1.79,3.2041,1.79,0.0073,,1.0,-1.790008544921875
AMZN,_NaiveModel,238.3800048828125,239.88999938964844,2026-04-13 00:00:00,0.0,1.5099945068359375,0.0,0.0063344008553831,False,2026-04-13,False,False,1.51,2.2801,1.51,0.0063,,1.0,-1.5099945068359375
ASML,_NaiveModel,1478.280029296875,1500.199951171875,2026-04-13 00:00:00,0.0,21.919921875,0.0,0.0148279902593461,False,2026-04-13,False,False,21.9199,480.483,21.9199,0.0146,,1.0,-21.919921875
